X,Y,yaw,velocity,readable
9.565,0.6,0.0,0.3,True
9.526,0.603,0.0,0.3,False
9.487,0.605,0.0,0.301,False
9.448,0.608,0.0,0.302,False
9.408,0.611,0.0,0.304,False
9.369,0.613,0.0,0.307,False
9.33,0.616,0.0,0.31,False
9.291,0.619,0.0,0.313,False
9.252,0.621,0.0,0.317,False
9.212,0.624,0.0,0.321,False
9.173,0.627,0.0,0.325,False
9.134,0.629,0.0,0.33,False
9.095,0.632,0.0,0.335,False
9.056,0.635,0.0,0.34,False
9.017,0.637,0.0,0.345,False
8.978,0.64,0.0,0.35,False
8.938,0.643,0.0,0.355,False
8.899,0.645,0.0,0.36,False
8.86,0.648,0.0,0.365,False
8.821,0.651,0.0,0.37,False
8.782,0.653,0.0,0.375,False
8.743,0.656,0.0,0.379,False
8.703,0.659,0.0,0.383,False
8.664,0.661,0.0,0.387,False
8.625,0.664,0.0,0.39,False
8.586,0.667,0.0,0.393,False
8.547,0.669,0.0,0.396,False
8.508,0.672,0.0,0.398,False
8.468,0.675,0.0,0.399,False
8.429,0.677,0.0,0.4,False
8.39,0.68,0.0,0.4,True
8.313,0.694,6.277,0.4,False
8.237,0.708,6.271,0.401,False
8.16,0.722,6.266,0.402,False
8.083,0.736,6.26,0.404,False
8.007,0.75,6.254,0.407,False
7.93,0.764,6.248,0.41,False
7.853,0.778,6.242,0.413,False
7.777,0.792,6.237,0.417,False
7.7,0.806,6.231,0.421,False
7.623,0.82,6.225,0.425,False
7.547,0.834,6.219,0.43,False
7.47,0.848,6.213,0.435,False
7.393,0.862,6.208,0.44,False
7.317,0.876,6.202,0.445,False
7.24,0.89,6.196,0.45,False
7.163,0.904,6.19,0.455,False
7.087,0.918,6.184,0.46,False
7.01,0.932,6.179,0.465,False
6.933,0.946,6.173,0.47,False
6.857,0.96,6.167,0.475,False
6.78,0.974,6.161,0.479,False
6.703,0.988,6.155,0.483,False
6.627,1.002,6.15,0.487,False
6.55,1.016,6.144,0.49,False
6.473,1.03,6.138,0.493,False
6.397,1.044,6.132,0.496,False
6.32,1.058,6.126,0.498,False
6.243,1.072,6.121,0.499,False
6.167,1.086,6.115,0.5,False
6.09,1.1,6.109,0.5,True
6.034,1.109,6.106,0.5,False
5.977,1.118,6.104,0.499,False
5.921,1.127,6.101,0.498,False
5.865,1.136,6.099,0.496,False
5.808,1.145,6.096,0.493,False
5.752,1.154,6.094,0.49,False
5.696,1.163,6.091,0.487,False
5.639,1.172,6.089,0.483,False
5.583,1.181,6.086,0.479,False
5.527,1.19,6.084,0.475,False
5.47,1.199,6.081,0.47,False
5.414,1.208,6.079,0.465,False
5.358,1.217,6.076,0.46,False
5.301,1.226,6.074,0.455,False
5.245,1.235,6.071,0.45,False
5.189,1.244,6.068,0.445,False
5.132,1.253,6.066,0.44,False
5.076,1.262,6.063,0.435,False
5.02,1.271,6.061,0.43,False
4.963,1.28,6.058,0.425,False
4.907,1.289,6.056,0.421,False
4.851,1.298,6.053,0.417,False
4.794,1.307,6.051,0.413,False
4.738,1.316,6.048,0.41,False
4.682,1.325,6.046,0.407,False
4.625,1.334,6.043,0.404,False
4.569,1.343,6.041,0.402,False
4.513,1.352,6.038,0.401,False
4.456,1.361,6.036,0.4,False
4.4,1.37,6.033,0.4,True
4.354,1.377,6.03,0.399,False
4.307,1.383,6.027,0.396,False
4.261,1.39,6.024,0.391,False
4.215,1.397,6.021,0.384,False
4.168,1.403,6.018,0.375,False
4.122,1.41,6.015,0.364,False
4.076,1.417,6.012,0.351,False
4.029,1.423,6.009,0.337,False
3.983,1.43,6.006,0.322,False
3.937,1.437,6.003,0.305,False
3.89,1.443,6.0,0.287,False
3.844,1.45,5.997,0.269,False
3.798,1.457,5.994,0.25,False
3.751,1.463,5.991,0.23,False
3.705,1.47,5.988,0.21,False
3.659,1.477,5.985,0.19,False
3.612,1.483,5.982,0.17,False
3.566,1.49,5.979,0.151,False
3.52,1.497,5.976,0.133,False
3.473,1.503,5.973,0.115,False
3.427,1.51,5.97,0.098,False
3.381,1.517,5.967,0.083,False
3.334,1.523,5.964,0.069,False
3.288,1.53,5.961,0.056,False
3.242,1.537,5.958,0.045,False
3.195,1.543,5.955,0.036,False
3.149,1.55,5.952,0.029,False
3.103,1.557,5.949,0.024,False
3.056,1.563,5.946,0.021,False
3.01,1.57,5.943,0.02,True
