X,Y,yaw,velocity,readable
7.39,1.57,0.343,0.3,True
7.39,1.558,0.337,0.3,False
7.39,1.545,0.332,0.3,False
7.39,1.533,0.326,0.3,False
7.39,1.521,0.32,0.3,False
7.39,1.508,0.315,0.3,False
7.39,1.496,0.309,0.3,False
7.39,1.484,0.304,0.3,False
7.39,1.471,0.298,0.3,False
7.39,1.459,0.292,0.3,False
7.39,1.447,0.287,0.3,False
7.39,1.434,0.281,0.3,False
7.39,1.422,0.275,0.3,False
7.39,1.41,0.27,0.3,False
7.39,1.397,0.264,0.3,False
7.39,1.385,0.259,0.3,False
7.39,1.373,0.253,0.3,False
7.39,1.36,0.247,0.3,False
7.39,1.348,0.242,0.3,False
7.39,1.336,0.236,0.3,False
7.39,1.323,0.23,0.3,False
7.39,1.311,0.225,0.3,False
7.39,1.299,0.219,0.3,False
7.39,1.286,0.213,0.3,False
7.39,1.274,0.208,0.3,False
7.39,1.262,0.202,0.3,False
7.39,1.249,0.197,0.3,False
7.39,1.237,0.191,0.3,False
7.39,1.225,0.185,0.3,False
7.39,1.212,0.18,0.3,False
7.39,1.2,0.174,0.3,True
7.39,1.177,0.168,0.3,False
7.39,1.153,0.162,0.3,False
7.39,1.13,0.157,0.3,False
7.39,1.107,0.151,0.3,False
7.39,1.083,0.145,0.3,False
7.39,1.06,0.139,0.3,False
7.39,1.037,0.133,0.3,False
7.39,1.013,0.128,0.3,False
7.39,0.99,0.122,0.3,False
7.39,0.967,0.116,0.3,False
7.39,0.943,0.11,0.3,False
7.39,0.92,0.104,0.3,False
7.39,0.897,0.099,0.3,False
7.39,0.873,0.093,0.3,False
7.39,0.85,0.087,0.3,False
7.39,0.827,0.081,0.3,False
7.39,0.803,0.075,0.3,False
7.39,0.78,0.069,0.3,False
7.39,0.757,0.064,0.3,False
7.39,0.733,0.058,0.3,False
7.39,0.71,0.052,0.3,False
7.39,0.687,0.046,0.3,False
7.39,0.663,0.04,0.3,False
7.39,0.64,0.035,0.3,False
7.39,0.617,0.029,0.3,False
7.39,0.593,0.023,0.3,False
7.39,0.57,0.017,0.3,False
7.39,0.547,0.011,0.3,False
7.39,0.523,0.006,0.3,False
7.39,0.5,0.0,0.3,True
7.4,0.5,0.0,0.3,False
7.411,0.5,0.0,0.301,False
7.421,0.5,0.0,0.302,False
7.431,0.5,0.0,0.304,False
7.442,0.5,0.0,0.307,False
7.452,0.5,0.0,0.31,False
7.462,0.5,0.0,0.313,False
7.473,0.5,0.0,0.317,False
7.483,0.5,0.0,0.321,False
7.493,0.5,0.0,0.325,False
7.504,0.5,0.0,0.33,False
7.514,0.5,0.0,0.335,False
7.524,0.5,0.0,0.34,False
7.535,0.5,0.0,0.345,False
7.545,0.5,0.0,0.35,False
7.555,0.5,0.0,0.355,False
7.566,0.5,0.0,0.36,False
7.576,0.5,0.0,0.365,False
7.586,0.5,0.0,0.37,False
7.597,0.5,0.0,0.375,False
7.607,0.5,0.0,0.379,False
7.617,0.5,0.0,0.383,False
7.628,0.5,0.0,0.387,False
7.638,0.5,0.0,0.39,False
7.648,0.5,0.0,0.393,False
7.659,0.5,0.0,0.396,False
7.669,0.5,0.0,0.398,False
7.679,0.5,0.0,0.399,False
7.69,0.5,0.0,0.4,False
7.7,0.5,0.0,0.4,True
7.723,0.5,0.0,0.4,False
7.747,0.5,0.0,0.4,False
7.77,0.5,0.0,0.4,False
7.793,0.5,0.0,0.4,False
7.817,0.5,0.0,0.4,False
7.84,0.5,0.0,0.4,False
7.863,0.5,0.0,0.4,False
7.887,0.5,0.0,0.4,False
7.91,0.5,0.0,0.4,False
7.933,0.5,0.0,0.4,False
7.957,0.5,0.0,0.4,False
7.98,0.5,0.0,0.4,False
8.003,0.5,0.0,0.4,False
8.027,0.5,0.0,0.4,False
8.05,0.5,0.0,0.4,False
8.073,0.5,0.0,0.4,False
8.097,0.5,0.0,0.4,False
8.12,0.5,0.0,0.4,False
8.143,0.5,0.0,0.4,False
8.167,0.5,0.0,0.4,False
8.19,0.5,0.0,0.4,False
8.213,0.5,0.0,0.4,False
8.237,0.5,0.0,0.4,False
8.26,0.5,0.0,0.4,False
8.283,0.5,0.0,0.4,False
8.307,0.5,0.0,0.4,False
8.33,0.5,0.0,0.4,False
8.353,0.5,0.0,0.4,False
8.377,0.5,0.0,0.4,False
8.4,0.5,0.0,0.4,True
8.428,0.5,0.0,0.4,False
8.457,0.5,0.0,0.399,False
8.485,0.5,0.0,0.398,False
8.513,0.5,0.0,0.396,False
8.542,0.5,0.0,0.393,False
8.57,0.5,0.0,0.39,False
8.598,0.5,0.0,0.387,False
8.627,0.5,0.0,0.383,False
8.655,0.5,0.0,0.379,False
8.683,0.5,0.0,0.375,False
8.712,0.5,0.0,0.37,False
8.74,0.5,0.0,0.365,False
8.768,0.5,0.0,0.36,False
8.797,0.5,0.0,0.355,False
8.825,0.5,0.0,0.35,False
8.853,0.5,0.0,0.345,False
8.882,0.5,0.0,0.34,False
8.91,0.5,0.0,0.335,False
8.938,0.5,0.0,0.33,False
8.967,0.5,0.0,0.325,False
8.995,0.5,0.0,0.321,False
9.023,0.5,0.0,0.317,False
9.052,0.5,0.0,0.313,False
9.08,0.5,0.0,0.31,False
9.108,0.5,0.0,0.307,False
9.137,0.5,0.0,0.304,False
9.165,0.5,0.0,0.302,False
9.193,0.5,0.0,0.301,False
9.222,0.5,0.0,0.3,False
9.25,0.5,0.0,0.3,True
9.273,0.5,0.0,0.299,False
9.297,0.5,0.0,0.297,False
9.32,0.5,0.0,0.293,False
9.343,0.5,0.0,0.288,False
9.367,0.5,0.0,0.281,False
9.39,0.5,0.0,0.273,False
9.413,0.5,0.0,0.264,False
9.437,0.5,0.0,0.254,False
9.46,0.5,0.0,0.242,False
9.483,0.5,0.0,0.23,False
9.507,0.5,0.0,0.217,False
9.53,0.5,0.0,0.203,False
9.553,0.5,0.0,0.189,False
9.577,0.5,0.0,0.175,False
9.6,0.5,0.0,0.16,False
9.623,0.5,0.0,0.145,False
9.647,0.5,0.0,0.131,False
9.67,0.5,0.0,0.117,False
9.693,0.5,0.0,0.103,False
9.717,0.5,0.0,0.09,False
9.74,0.5,0.0,0.078,False
9.763,0.5,0.0,0.066,False
9.787,0.5,0.0,0.056,False
9.81,0.5,0.0,0.047,False
9.833,0.5,0.0,0.039,False
9.857,0.5,0.0,0.032,False
9.88,0.5,0.0,0.027,False
9.903,0.5,0.0,0.023,False
9.927,0.5,0.0,0.021,False
